symbol,contract_id,direction,entry_time_utc,entry,stop,target,rr_planned,split,exit_time_utc,exit_reason,r_result,mark_r,roll_level,atr_15m,atr_4h
MEITUANUSDC,30000137,SHORT,2026-09-18T02:45:00+00:00,9.4,9.456708978847278,9.242216897122976,2.7823301721222853,False,2026-09-20T15:15:00+00:00,SL,-1.0,0.0,9.41,0.033417957694558284,0.08886758849189746
MEITUANUSDC,30000137,SHORT,2026-09-18T03:15:00+00:00,9.4,9.456471553881812,9.242216897122976,2.794028002261916,False,2026-09-20T15:15:00+00:00,SL,-1.0,0.0,9.41,0.03294310776362456,0.08886758849189746
MEITUANUSDC,30000137,SHORT,2026-09-18T03:30:00+00:00,9.39,9.44636537086874,9.242216897122976,2.621877592558968,False,2026-09-20T15:15:00+00:00,SL,-1.0,0.0,9.41,0.0327307417374798,0.08886758849189746
TSLAUSDC,30000023,LONG,2026-09-18T04:45:00+00:00,367.77,366.65096222721985,373.216838906538,4.867430786546111,True,2026-09-18T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,367.49,0.538075545560292,3.7726443738482596
TSLAUSDC,30000023,LONG,2026-09-18T05:00:00+00:00,367.88,367.0248018889042,373.216838906538,6.24047087720978,True,2026-09-18T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,367.49,0.5303962221915678,3.7726443738482596
TSLAUSDC,30000023,LONG,2026-09-18T05:15:00+00:00,368.09,367.02692661007404,373.216838906538,4.82265754662076,True,2026-09-18T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,367.49,0.5261467798519558,3.7726443738482596
TSLAUSDC,30000023,LONG,2026-09-18T05:45:00+00:00,368.32,367.0739877395348,373.216838906538,3.930008605781922,True,2026-09-18T13:45:00+00:00,SL,-1.0,0.0,367.49,0.5120245209304156,3.7726443738482596
RDDTUSDC,30000134,SHORT,2026-09-18T06:00:00+00:00,154.31,154.65582067684682,150.18337127740566,11.932857110282926,True,2026-09-21T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,154.48,0.2916413536936339,2.1734851096226735
RDDTUSDC,30000134,SHORT,2026-09-18T06:15:00+00:00,154.3,154.64577933553645,150.18337127740566,11.905363622172242,True,2026-09-21T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,154.48,0.27155867107290305,2.1734851096226735
TSLAUSDC,30000023,LONG,2026-09-18T06:15:00+00:00,368.64,367.2307470579631,373.216838906538,3.24770576666152,True,2026-09-18T13:45:00+00:00,SL,-1.0,0.0,367.49,0.5185058840738547,3.7726443738482596
RDDTUSDC,30000134,SHORT,2026-09-18T06:45:00+00:00,154.34,154.6435173734617,150.18337127740566,13.694862587887513,True,2026-09-21T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,154.48,0.2670347469234051,2.1734851096226735
RDDTUSDC,30000134,SHORT,2026-09-18T07:30:00+00:00,154.34,154.68495900946027,150.18337127740566,12.049630850627485,True,2026-09-21T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,154.48,0.26991801892051714,2.1734851096226735
RDDTUSDC,30000134,SHORT,2026-09-18T08:00:00+00:00,154.21,154.68014831950111,150.16499548422442,8.603677494940122,True,2026-09-21T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,154.48,0.2602966390022095,2.0999819368976915
RDDTUSDC,30000134,SHORT,2026-09-18T08:45:00+00:00,154.26,154.64211857312904,150.16499548422442,10.716580673488,True,2026-09-21T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,154.48,0.2842371462580587,2.0999819368976915
PIEVERSEUSDC,30000112,LONG,2026-09-18T09:00:00+00:00,1.2307,1.2109770519823537,1.290051212996703,3.0092465357410765,True,2026-09-18T11:15:00+00:00,SL,-1.0,0.0,1.2227,0.012445896035292548,0.0525951480131874
RDDTUSDC,30000134,SHORT,2026-09-18T09:00:00+00:00,154.16,154.64159478001815,150.16499548422442,8.295365069415753,True,2026-09-21T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,154.48,0.28318956003633244,2.0999819368976915
RDDTUSDC,30000134,SHORT,2026-09-18T09:45:00+00:00,153.68,154.67173804807507,150.16499548422442,3.544287246615287,True,2026-09-21T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,154.48,0.32347609615018447,2.0999819368976915
PENDLEUSDC,30000074,LONG,2026-09-18T10:15:00+00:00,2.5083,2.477838079962174,2.5903166005503935,2.692430432768152,False,2026-09-18T11:15:00+00:00,SL,-1.0,0.0,2.5038,0.020723840075651662,0.08433359779842678
RDDTUSDC,30000134,SHORT,2026-09-18T10:15:00+00:00,153.75,154.6720797943947,150.16499548422442,3.8879547492187925,True,2026-09-21T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,154.48,0.3241595887894101,2.0999819368976915
PENDLEUSDC,30000074,LONG,2026-09-18T10:30:00+00:00,2.5128,2.4781414818791765,2.5903166005503935,2.236581502999121,False,2026-09-18T11:15:00+00:00,SL,-1.0,0.0,2.5038,0.020117036241646624,0.08433359779842678
PIEVERSEUSDC,30000112,LONG,2026-09-18T10:45:00+00:00,1.2231,1.2107535302024472,1.290051212996703,5.422700909208332,True,2026-09-18T11:15:00+00:00,SL,-1.0,0.0,1.2227,0.010092939595105582,0.0525951480131874
PONSUSDC,30000167,LONG,2026-09-18T11:15:00+00:00,0.7006,0.6904525239077314,0.7639113239317313,6.239120285286339,True,2026-09-18T15:30:00+00:00,TP1_THEN_SL,0.5,0.0,0.6959,0.010894952184537137,0.05235470427307487
TBTUSDC,30000117,SHORT,2026-09-18T11:15:00+00:00,38.51,38.627100920171074,38.24755433174308,2.2411921945062594,False,2026-09-18T12:30:00+00:00,SL,-1.0,0.0,38.55,0.09420184034214575,0.3102173269723195
TSLAUSDC,30000023,LONG,2026-09-18T11:30:00+00:00,368.48,367.18095806870775,373.2313840094976,3.6576063443702704,True,2026-09-18T13:45:00+00:00,SL,-1.0,0.0,367.49,0.6180838625845212,3.7144639620096926
PONSUSDC,30000167,LONG,2026-09-18T11:45:00+00:00,0.6989,0.6860024433819636,0.7639113239317313,5.04059224991634,True,2026-09-18T15:30:00+00:00,TP1_THEN_SL,0.5,0.0,0.6959,0.010795113236072849,0.05235470427307487
TSLAUSDC,30000023,LONG,2026-09-18T11:45:00+00:00,368.53,367.1936371165909,373.2313840094976,3.5180444382773475,True,2026-09-18T13:45:00+00:00,SL,-1.0,0.0,367.49,0.5927257668182989,3.7144639620096926
VVVUSDC,30000171,LONG,2026-09-18T11:45:00+00:00,26.066,25.622167934981533,27.034018244109163,2.181046211856931,False,2026-09-18T12:15:00+00:00,SL,-1.0,0.0,25.97,0.4176641300369311,1.2799270235633524
PONSUSDC,30000167,LONG,2026-09-18T12:00:00+00:00,0.7024,0.6861657291124001,0.764038750082461,3.7968289742868677,True,2026-09-18T15:30:00+00:00,SL,-1.0,0.0,0.6959,0.010468541775199725,0.05184499967015617
TSLAUSDC,30000023,LONG,2026-09-18T12:00:00+00:00,368.57,367.19999630595885,373.25752504527577,3.421541902160008,True,2026-09-18T13:45:00+00:00,SL,-1.0,0.0,367.49,0.5800073880823268,3.609899818897106
1000PEPEUSDC,30000046,LONG,2026-09-18T12:30:00+00:00,0.0036896,0.003668166200947609,0.0037441077795052485,2.5430759788320403,False,2026-09-18T13:45:00+00:00,TP,2.5430759788320403,0.0,0.0036881,1.9667598104781756e-05,8.596888197900528e-05
PONSUSDC,30000167,LONG,2026-09-18T12:30:00+00:00,0.7039,0.6863092033218129,0.764038750082461,3.418762161979522,True,2026-09-18T15:30:00+00:00,SL,-1.0,0.0,0.6959,0.01018159335637416,0.05184499967015617
1000PEPEUSDC,30000046,LONG,2026-09-18T12:45:00+00:00,0.0036943,0.003670958914591281,0.0037441077795052485,2.133910168832264,False,2026-09-18T13:45:00+00:00,TP,2.133910168832264,0.0,0.0036881,1.948217081743769e-05,8.596888197900528e-05
PONSUSDC,30000167,LONG,2026-09-18T12:45:00+00:00,0.7121,0.6869836462072251,0.764038750082461,2.0679255639965572,False,2026-09-18T15:30:00+00:00,SL,-1.0,0.0,0.6959,0.010432707585549882,0.05184499967015617
QQQUSDC,30000011,LONG,2026-09-18T12:45:00+00:00,718.76,717.292353915444,721.9538147046447,2.176147736333138,False,2026-09-18T14:15:00+00:00,SL,-1.0,0.0,718.43,0.8752921691119929,3.664741181421239
REUSDC,30000080,LONG,2026-09-18T12:45:00+00:00,0.4501,0.4475697100394255,0.4558447983769311,2.2704110858609576,False,2026-09-18T15:00:00+00:00,TP,2.2704110858609576,0.0,0.4492,0.0020605799211490107,0.010620806492275614
TSLAUSDC,30000023,LONG,2026-09-18T12:45:00+00:00,367.63,366.9810009399382,373.25752504527577,8.671083506253536,True,2026-09-18T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,367.49,0.6179981201235799,3.609899818897106
TSLAUSDC,30000023,LONG,2026-09-18T13:00:00+00:00,367.75,366.9861012534837,373.25752504527577,7.209757929820378,True,2026-09-18T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,367.49,0.6077974930326444,3.609899818897106
ARMUSDC,30000156,LONG,2026-09-18T13:15:00+00:00,267.49,266.11219989473096,272.90719403215644,3.9317706621154636,True,2026-09-18T13:45:00+00:00,SL,-1.0,0.0,267.46,0.9756002105380802,5.211223871374216
QQQUSDC,30000011,LONG,2026-09-18T13:15:00+00:00,718.59,717.2948602641586,721.9538147046447,2.597260057393986,False,2026-09-18T14:15:00+00:00,SL,-1.0,0.0,718.43,0.8702794716827394,3.664741181421239
XAGUSDC,30000006,LONG,2026-09-18T14:15:00+00:00,66.3,66.0567109817101,67.14733843875395,3.482847046323617,True,2026-09-20T18:30:00+00:00,TP1_THEN_SL,0.5,0.0,66.16,0.20657803657978493,0.8106462449842062
XAGUSDC,30000006,LONG,2026-09-18T14:45:00+00:00,66.3,65.97233631026899,67.14733843875395,2.586000418445987,False,2026-09-20T21:30:00+00:00,SL,-1.0,0.0,66.16,0.21532737946203281,0.8106462449842062
DOTUSDC,30000064,LONG,2026-09-18T16:00:00+00:00,1.1332,1.1225393569827804,1.1612459540356543,2.6307938452073834,False,2026-09-19T01:45:00+00:00,SL,-1.0,0.0,1.1269,0.008721286034439274,0.03261618385738296
DOTUSDC,30000064,LONG,2026-09-18T16:30:00+00:00,1.1352,1.1227403063534178,1.1612459540356543,2.0904168894071518,False,2026-09-19T01:45:00+00:00,SL,-1.0,0.0,1.1269,0.008319387293164313,0.03261618385738296
PONSUSDC,30000167,LONG,2026-09-18T16:30:00+00:00,0.6975,0.6732602853443691,0.7640519384158999,2.7455743337490084,False,2026-09-18T17:30:00+00:00,SL,-1.0,0.0,0.6959,0.011079429311261763,0.05179224633640039
DOTUSDC,30000064,LONG,2026-09-18T17:30:00+00:00,1.1314,1.1230313441251667,1.1612459540356543,3.566397577107808,True,2026-09-19T01:45:00+00:00,SL,-1.0,0.0,1.1269,0.007737311749666757,0.03261618385738296
QQQUSDC,30000011,LONG,2026-09-18T18:30:00+00:00,718.56,716.9716840244013,721.9629446495084,2.1424859422104343,False,2026-09-18T20:00:00+00:00,TP,2.1424859422104343,0.0,718.43,0.8966319511974066,3.628221401966407
XMRUSDC,30000066,LONG,2026-09-18T18:30:00+00:00,550.45,540.9558928130187,570.7183176644716,2.134831350152045,False,2026-09-18T21:15:00+00:00,TP,2.134831350152045,0.0,546.33,9.9082143739625,14.126729342113972
GOOGLUSDC,30000022,LONG,2026-09-18T18:45:00+00:00,351.66,348.8861017225508,358.80864344483064,2.5771108850481057,False,2026-09-18T20:00:00+00:00,SL,-1.0,0.0,351.44,1.047796554898413,3.6454262206776598
DOTUSDC,30000064,LONG,2026-09-18T19:00:00+00:00,1.1296,1.1228490505695623,1.1612459540356543,4.687630141765545,True,2026-09-19T01:45:00+00:00,TP1_THEN_SL,0.5,0.0,1.1269,0.007101898860875449,0.03261618385738296
GOOGLUSDC,30000022,LONG,2026-09-18T19:00:00+00:00,351.85,349.3674559506576,358.80864344483064,2.803029193650676,False,2026-09-18T20:00:00+00:00,SL,-1.0,0.0,351.44,1.0250880986848059,3.6454262206776598
AAPLUSDC,30000012,LONG,2026-09-18T19:15:00+00:00,336.08,334.99261299902884,338.3723914159869,2.108165183085297,False,2026-09-18T22:30:00+00:00,SL,-1.0,0.0,335.42,0.7347740019424062,2.3104343360523214
DOTUSDC,30000064,LONG,2026-09-18T19:15:00+00:00,1.133,1.1229062271907169,1.1612459540356543,2.7983544477716804,False,2026-09-19T01:45:00+00:00,SL,-1.0,0.0,1.1269,0.006987545618566268,0.03261618385738296
ZHONGJIUSDC,30000151,LONG,2026-09-18T19:15:00+00:00,152.01,151.1922445551603,153.89715273048787,2.307722611199286,False,2026-09-19T00:45:00+00:00,TP,2.307722611199286,0.0,151.48,0.5755108896793669,3.3313890780484283
DOTUSDC,30000064,LONG,2026-09-18T19:30:00+00:00,1.1343,1.1229592485096027,1.1612459540356543,2.376028965846785,False,2026-09-19T01:45:00+00:00,SL,-1.0,0.0,1.1269,0.006881502980794776,0.03261618385738296
GOOGLUSDC,30000022,LONG,2026-09-18T19:30:00+00:00,352.09,350.299343148729,358.80864344483064,3.7520552528319,True,2026-09-18T20:00:00+00:00,SL,-1.0,0.0,351.44,0.9813137025420752,3.6454262206776598
SKDDUSDC,30000140,SHORT,2026-09-18T20:15:00+00:00,6.97,7.062340943784776,6.707940891753786,2.8379513735207973,False,2026-09-20T03:00:00+00:00,SL,-1.0,0.0,7.02,0.08468188756955307,0.271763567015146
SKDDUSDC,30000140,SHORT,2026-09-18T21:00:00+00:00,6.99,7.05717544336809,6.707940891753786,4.198842524948647,True,2026-09-20T03:00:00+00:00,SL,-1.0,0.0,7.02,0.07435088673618041,0.271763567015146
SKHYUSDC,30000087,LONG,2026-09-18T21:00:00+00:00,187.56,186.52652613266832,191.0351560400159,3.3625969169287044,True,2026-09-19T02:15:00+00:00,SL,-1.0,0.0,187.0,0.9469477346633656,3.2193758399364802
SKUUUSDC,30000141,LONG,2026-09-18T21:00:00+00:00,29.6,29.27636097660514,30.700478369103852,3.400326566185418,True,2026-09-19T02:15:00+00:00,SL,-1.0,0.0,29.42,0.2872780467897223,0.9580865235845909
SKUUUSDC,30000141,LONG,2026-09-18T21:15:00+00:00,29.74,29.280544370408986,30.700478369103852,2.0904703463070633,False,2026-09-19T02:00:00+00:00,SL,-1.0,0.0,29.42,0.2789112591820298,0.9580865235845909
SKDDUSDC,30000140,SHORT,2026-09-18T21:45:00+00:00,6.95,7.053989277533799,6.707940891753786,2.327731416035073,False,2026-09-20T03:00:00+00:00,SL,-1.0,0.0,7.02,0.06797855506759973,0.271763567015146
SKDDUSDC,30000140,SHORT,2026-09-18T22:00:00+00:00,6.94,7.052276451370936,6.707940891753786,2.066854673555222,False,2026-09-20T03:00:00+00:00,SL,-1.0,0.0,7.02,0.06455290274187378,0.271763567015146
PENDLEUSDC,30000074,LONG,2026-09-18T22:30:00+00:00,2.6184,2.60138039455507,2.6839993241200357,3.8543387114522543,True,2026-09-18T23:00:00+00:00,SL,-1.0,0.0,2.6114,0.020039210889860336,0.09200270351985632
DOTUSDC,30000064,LONG,2026-09-18T23:00:00+00:00,1.1288,1.1216729635937877,1.161551162854247,4.595341034837283,True,2026-09-19T01:45:00+00:00,SL,-1.0,0.0,1.1269,0.006654072812424875,0.031395348583012364
DOTUSDC,30000064,LONG,2026-09-18T23:15:00+00:00,1.1313,1.1217429738800306,1.161551162854247,3.1653322356247853,True,2026-09-19T01:45:00+00:00,SL,-1.0,0.0,1.1269,0.006514052239938837,0.031395348583012364
DOTUSDC,30000064,LONG,2026-09-18T23:45:00+00:00,1.1334,1.1218892040992543,1.161551162854247,2.4456313096841025,False,2026-09-19T01:45:00+00:00,SL,-1.0,0.0,1.1269,0.0062215918014915965,0.031395348583012364
DOTUSDC,30000064,LONG,2026-09-19T00:00:00+00:00,1.1338,1.122025528717509,1.1617068742578043,2.370116974959443,False,2026-09-19T01:45:00+00:00,SL,-1.0,0.0,1.1269,0.005948942564982211,0.030772502968783293
CBRSUSDC,30000078,LONG,2026-09-19T00:15:00+00:00,198.76,197.81487385416287,201.9989214302573,3.4269726263773097,True,2026-09-19T01:30:00+00:00,SL,-1.0,0.0,198.75,0.5702522916742516,3.284314278970794
DOTUSDC,30000064,LONG,2026-09-19T01:45:00+00:00,1.1308,1.1175182669964956,1.1617068742578043,2.327021198939126,False,2026-09-19T06:30:00+00:00,SL,-1.0,0.0,1.1269,0.006163466007008805,0.030772502968783293
1000PEPEUSDC,30000046,LONG,2026-09-19T03:15:00+00:00,0.0037795,0.0037378199947089687,0.003868202745327214,2.1281845985346193,False,2026-09-19T16:15:00+00:00,TP,2.1281845985346193,0.0,0.0037656,2.0560010582062055e-05,9.078901869114463e-05
BNBUSDC,30000050,LONG,2026-09-19T03:15:00+00:00,762.5,760.6795797397505,766.8142487521982,2.3699191040682033,False,2026-09-19T03:30:00+00:00,SL,-1.0,0.0,762.2,2.040840520499241,9.943004991207305
PONSUSDC,30000167,LONG,2026-09-19T03:30:00+00:00,0.6988,0.6781194583504226,0.7646527968058807,3.184287816137864,True,2026-09-19T05:00:00+00:00,SL,-1.0,0.0,0.6959,0.008561083299154641,0.049388812776477324
ZECUSDC,30000052,LONG,2026-09-19T03:45:00+00:00,1537.77,1524.0161737482938,1566.548628405837,2.092408896198393,False,2026-09-19T04:45:00+00:00,SL,-1.0,0.0,1531.82,15.607652503412298,65.08548637665201
1000PEPEUSDC,30000046,LONG,2026-09-19T04:00:00+00:00,0.0037727,0.0037424227830889977,0.0038675991655754698,3.134342428315638,True,2026-09-19T08:15:00+00:00,SL,-1.0,0.0,0.0037656,1.9554433822003934e-05,9.320333769812047e-05
ZECUSDC,30000052,LONG,2026-09-19T04:15:00+00:00,1531.98,1517.9502380045637,1569.099337121982,2.6457567230332546,False,2026-09-19T07:15:00+00:00,TP,2.6457567230332546,0.0,1531.82,14.739523990872437,64.7226515120722
SKDDUSDC,30000140,SHORT,2026-09-19T04:30:00+00:00,7.0,7.054762630683996,6.702041832225259,5.440903113184771,True,2026-09-20T03:00:00+00:00,SL,-1.0,0.0,7.02,0.02952526136799095,0.24816732890103807
SKUUUSDC,30000141,LONG,2026-09-19T04:30:00+00:00,29.47,29.15167272054854,30.717652346846755,3.9194012809606114,True,2026-09-19T17:30:00+00:00,SL,-1.0,0.0,29.42,0.13665455890291672,0.8893906126129899
ZECUSDC,30000052,LONG,2026-09-19T04:30:00+00:00,1533.66,1518.2407772155402,1569.099337121982,2.29838673565954,False,2026-09-19T07:15:00+00:00,TP,2.29838673565954,0.0,1531.82,14.158445568919445,64.7226515120722
DOTUSDC,30000064,LONG,2026-09-19T05:00:00+00:00,1.1273,1.1178450472108237,1.1616097191385284,3.6287562617768976,True,2026-09-19T06:30:00+00:00,SL,-1.0,0.0,1.1269,0.007709905578352403,0.031161123445886747
SKHYUSDC,30000087,LONG,2026-09-19T05:00:00+00:00,187.02,186.17452366573858,191.08840529143123,4.811968267550829,True,2026-09-19T09:00:00+00:00,SL,-1.0,0.0,187.0,0.47095266852281986,3.0063788342750586
SKUUUSDC,30000141,LONG,2026-09-19T05:00:00+00:00,29.5,29.193505684490873,30.717652346846755,3.9728382721358972,True,2026-09-19T09:30:00+00:00,SL,-1.0,0.0,29.42,0.13298863101826083,0.8893906126129899
UBUSDC,30000082,LONG,2026-09-19T05:00:00+00:00,0.13753,0.13664886304842494,0.14072257898146442,3.6232494571445764,True,2026-09-19T06:45:00+00:00,TP1_THEN_TP2,2.811624728572288,0.0,0.13731,0.0013222739031500915,0.004589684074142258
USELESSUSDC,30000170,LONG,2026-09-19T05:00:00+00:00,0.28437,0.27805443123323065,0.30340282766318527,3.013636358981682,True,2026-09-19T06:15:00+00:00,SL,-1.0,0.0,0.28116,0.006211137533538704,0.019948689347258863
ADAUSDC,30000045,LONG,2026-09-19T05:15:00+00:00,0.2273,0.22441728923540047,0.2335836582983938,2.179774112463459,False,2026-09-19T06:00:00+00:00,SL,-1.0,0.0,0.2271,0.0017654215291990855,0.005665366806424738
DOTUSDC,30000064,LONG,2026-09-19T05:15:00+00:00,1.1315,1.1177811953535066,1.1616097191385284,2.1947771627628505,False,2026-09-19T06:30:00+00:00,SL,-1.0,0.0,1.1269,0.007837609292986675,0.031161123445886747
ONDOUSDC,30000062,LONG,2026-09-19T05:15:00+00:00,0.4037,0.40015958561885634,0.4120774411534294,2.3662318168313528,False,2026-09-19T05:45:00+00:00,SL,-1.0,0.0,0.4025,0.003280828762287288,0.011290235386282297
SKDDUSDC,30000140,SHORT,2026-09-19T05:15:00+00:00,6.98,7.053814238970209,6.702041832225259,3.765644293737494,True,2026-09-20T03:00:00+00:00,SL,-1.0,0.0,7.02,0.027628477940418245,0.24816732890103807
UBUSDC,30000082,LONG,2026-09-19T05:15:00+00:00,0.13779,0.1366703619212849,0.14072257898146442,2.6192204759862,False,2026-09-19T06:45:00+00:00,TP,2.6192204759862,0.0,0.13731,0.0012792761574301913,0.004589684074142258
SKDDUSDC,30000140,SHORT,2026-09-19T06:00:00+00:00,7.0,7.0434087366440075,6.702041832225259,6.864013809438382,True,2026-09-19T09:30:00+00:00,SL,-1.0,0.0,7.02,0.026817473288014846,0.24816732890103807
1000PEPEUSDC,30000046,LONG,2026-09-19T06:45:00+00:00,0.0037805,0.003739191500423901,0.0038675991655754698,2.1085047016780267,False,2026-09-19T16:15:00+00:00,TP,2.1085047016780267,0.0,0.0037656,2.0216999152198546e-05,9.320333769812047e-05
SKDDUSDC,30000140,SHORT,2026-09-19T06:45:00+00:00,7.0,7.042728100580862,6.702041832225259,6.9733539222241,True,2026-09-19T09:30:00+00:00,SL,-1.0,0.0,7.02,0.025456201161723337,0.24816732890103807
SKHYNIXUSDC,30000039,LONG,2026-09-19T06:45:00+00:00,1341.74,1335.2687226623652,1357.359932286285,2.4137324783539436,False,2026-09-19T09:00:00+00:00,SL,-1.0,0.0,1341.21,3.582554675269602,21.08027085486069
SKUUUSDC,30000141,LONG,2026-09-19T06:45:00+00:00,29.44,29.260026389943217,30.717652346846755,7.099109399670524,True,2026-09-19T09:00:00+00:00,SL,-1.0,0.0,29.42,0.11994722011356286,0.8893906126129899
SOLUSDC,30000003,LONG,2026-09-19T06:45:00+00:00,111.76,110.91693345716172,113.76277091411977,2.3755786908316767,False,2026-09-19T18:15:00+00:00,SL,-1.0,0.0,111.57,0.5061330856765749,2.148916343520905
SKUUUSDC,30000141,LONG,2026-09-19T07:00:00+00:00,29.49,29.261093158874782,30.717652346846755,5.363109030783443,True,2026-09-19T09:00:00+00:00,SL,-1.0,0.0,29.42,0.11781368225043301,0.8893906126129899
SOLUSDC,30000003,LONG,2026-09-19T07:00:00+00:00,111.82,110.9235894543563,113.76277091411977,2.167278066463087,False,2026-09-19T18:15:00+00:00,SL,-1.0,0.0,111.57,0.49282109128741,2.148916343520905
1000PEPEUSDC,30000046,LONG,2026-09-19T07:15:00+00:00,0.0037712,0.0037395569602710664,0.0038675991655754698,3.046457179880992,True,2026-09-19T16:15:00+00:00,TP1_THEN_TP2,2.523228589940496,0.0,0.0037656,1.948607945786759e-05,9.320333769812047e-05
ASTERUSDC,30000068,LONG,2026-09-19T07:15:00+00:00,0.7605,0.7508179184698622,0.787445462489076,2.7830237129487125,False,2026-09-20T02:45:00+00:00,SL,-1.0,0.0,0.7588,0.00556416306027574,0.015818150043696
DOGEUSDC,30000053,LONG,2026-09-19T07:15:00+00:00,0.08717,0.08660019837394334,0.08845615325897448,2.2571947852717904,False,2026-09-19T08:00:00+00:00,SL,-1.0,0.0,0.08685,0.00037960325211334274,0.0016153869641020511
SKDDUSDC,30000140,SHORT,2026-09-19T07:15:00+00:00,6.99,7.042353232204012,6.702041832225259,5.500293977124797,True,2026-09-19T09:30:00+00:00,SL,-1.0,0.0,7.02,0.024706464408023064,0.24816732890103807
FILUSDC,30000069,LONG,2026-09-19T08:00:00+00:00,0.9524,0.93773831096591,0.9899791071238292,2.5630817183786676,False,2026-09-19T12:15:00+00:00,TP,2.5630817183786676,0.0,0.944,0.011723378068180029,0.033283571504683085
1000PEPEUSDC,30000046,LONG,2026-09-19T08:15:00+00:00,0.0037685,0.0037322555269062624,0.0038679432224669164,2.7436796283320195,False,2026-09-19T16:15:00+00:00,TP,2.7436796283320195,0.0,0.0037656,1.948894618747582e-05,9.182711013233529e-05
SOLUSDC,30000003,LONG,2026-09-19T08:15:00+00:00,111.95,111.25959209103888,113.76058950417124,2.622492414514323,False,2026-09-19T13:45:00+00:00,SL,-1.0,0.0,111.57,0.46081581792222426,2.1576419833150524
SKDDUSDC,30000140,SHORT,2026-09-19T08:30:00+00:00,7.01,7.041581249788591,6.698686336268573,9.857547304663457,True,2026-09-19T09:30:00+00:00,SL,-1.0,0.0,7.02,0.023162499577180123,0.23474534507429587
1000PEPEUSDC,30000046,LONG,2026-09-19T08:45:00+00:00,0.0037746,0.0037324379149686294,0.0038679432224669164,2.213913813737269,False,2026-09-19T16:15:00+00:00,TP,2.213913813737269,0.0,0.0037656,1.9124170062741706e-05,9.182711013233529e-05
SOXLUSDC,30000088,LONG,2026-09-19T08:45:00+00:00,120.54,119.6201547014542,123.69362242137899,3.4284269608863265,True,2026-09-19T16:45:00+00:00,SL,-1.0,0.0,119.89,0.5396905970915993,3.3055103144840277
OPUSDC,30000049,LONG,2026-09-19T09:15:00+00:00,0.122,0.12065848921443534,0.12755953867205447,4.144237028787204,True,2026-09-19T21:15:00+00:00,TP1_THEN_SL,0.5,0.0,0.1217,0.0014830215711293007,0.004961845311782093
OPUSDC,30000049,LONG,2026-09-19T09:45:00+00:00,0.1223,0.1200838476464613,0.12755953867205447,2.373274862468786,False,2026-09-19T21:15:00+00:00,SL,-1.0,0.0,0.1217,0.0014323047070774148,0.004961845311782093
SOXLUSDC,30000088,LONG,2026-09-19T09:45:00+00:00,120.46,119.373780337546,123.69362242137899,2.9769507339551944,False,2026-09-20T23:00:00+00:00,TP,2.9769507339551944,0.0,119.89,0.5524393249080217,3.3055103144840277
VVVUSDC,30000171,LONG,2026-09-19T09:45:00+00:00,27.956,27.527387094346047,29.1845236969224,2.8662778948477783,False,2026-09-19T13:00:00+00:00,SL,-1.0,0.0,27.812,0.36722581130790594,1.3819052123104003
1000PEPEUSDC,30000046,LONG,2026-09-19T10:00:00+00:00,0.0037735,0.0037519057617273342,0.0038679432224669164,4.373538037063528,True,2026-09-19T16:15:00+00:00,TP1_THEN_TP2,3.186769018531764,0.0,0.0037656,1.7188476545331742e-05,9.182711013233529e-05
ASTERUSDC,30000068,LONG,2026-09-19T10:00:00+00:00,0.7596,0.7522568303412183,0.7872132007427305,3.760392586014605,True,2026-09-20T02:45:00+00:00,SL,-1.0,0.0,0.7588,0.004086339317563394,0.016747197029077964
DOGEUSDC,30000053,LONG,2026-09-19T10:00:00+00:00,0.08723,0.08664087406383042,0.08845157122090919,2.0735315590613386,False,2026-09-19T12:15:00+00:00,TP,2.0735315590613386,0.0,0.08685,0.0003582518723391511,0.0016337151163632248
OPUSDC,30000049,LONG,2026-09-19T10:00:00+00:00,0.1225,0.12011357596757566,0.12755953867205447,2.120133975903078,False,2026-09-19T21:15:00+00:00,SL,-1.0,0.0,0.1217,0.001372848064848692,0.004961845311782093
SOXLUSDC,30000088,LONG,2026-09-19T10:00:00+00:00,120.5,119.38134601586242,123.69362242137899,2.8548795844508557,False,2026-09-20T23:00:00+00:00,TP,2.8548795844508557,0.0,119.89,0.5373079682751641,3.3055103144840277
1000PEPEUSDC,30000046,LONG,2026-09-19T10:15:00+00:00,0.0037747,0.0037522664875942937,0.0038679432224669164,4.15642547545063,True,2026-09-19T16:15:00+00:00,TP1_THEN_TP2,3.078212737725315,0.0,0.0037656,1.6467024811412602e-05,9.182711013233529e-05
